player_id,year,Player,Age,Team,Pos,G,GS,MP,PG_pct,SG_pct,SF_pct,PF_pct,C_pct,OnCourt_p100,On_Off_p100,BadPass_TO,LostBall_TO,Shoot_Foul,Off_Foul,Shoot_Drawn,Off_Drawn,PGA,And1,Blkd,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
sensabr01,2024,341,Shake Milton,27,3TM,SG,48,0,581,21,71,8,0,0,-4.2,-10.2,20,7,36,2,23,7,139,6,0,0,0,0,0,0,0,0,0,0,0,0
vandeja01,2024,341,Shake Milton,27,MIN,SG,38,0,491,23,71,6,0,0,-3.1,-11.0,19,5,27,2,20,3,116,5,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,341,Shake Milton,27,DET,SG,4,0,63,0,74,26,0,0,-21.3,-12.7,1,2,3,0,2,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,341,Shake Milton,27,NYK,SG,6,0,27,29,65,7,0,0,14.7,10.1,0,0,6,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,342,Evan Fournier,31,2TM,SG,32,0,580,0,44,56,0,0,-12.3,-4.9,11,8,29,0,13,2,109,2,0,0,0,0,0,0,0,0,0,0,0,0
miltosh01,2024,342,Evan Fournier,31,NYK,SG,3,0,39,0,12,88,0,0,-17.1,-22.1,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,342,Evan Fournier,31,DET,SG,29,0,541,0,46,54,0,0,-12.0,-3.6,11,8,26,0,12,2,103,2,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,343,Zeke Nnaji,23,DEN,PF,58,0,576,0,0,0,9,91,-12.7,-21.4,6,7,47,13,26,0,78,6,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,2024,344,Trey Jemison,24,2TM,C,25,14,573,0,0,0,0,100,-9.2,-2.2,11,11,42,9,14,2,64,3,0,0,0,0,0,0,0,0,0,0,0,0
nnajize01,2024,344,Trey Jemison,24,WAS,C,2,0,1,0,0,0,0,100,100.0,109.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,344,Trey Jemison,24,MEM,C,23,14,572,0,0,0,0,100,-9.4,-2.4,10,11,42,9,14,2,64,3,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,345,Andre Jackson Jr.,22,MIL,SG,57,8,572,10,59,30,1,0,-6.5,-10.8,17,5,36,4,5,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0
jemistr01,2024,346,Jared Butler,23,WAS,SG,40,0,566,95,5,0,0,0,-5.3,4.6,35,11,36,2,16,9,295,5,0,0,0,0,0,0,0,0,0,0,0,0
jacksan01,2024,347,Kevin Knox,24,DET,SF,31,11,560,0,7,79,14,0,-7.2,1.9,11,4,31,1,13,2,54,5,0,0,0,0,0,0,0,0,0,0,0,0
butleja02,2024,348,Lamar Stevens,26,2TM,PF,38,3,559,0,30,31,32,7,1.0,4.9,11,10,24,2,26,2,66,8,0,0,0,0,0,0,0,0,0,0,0,0
knoxke01,2024,348,Lamar Stevens,26,BOS,PF,19,1,122,0,0,10,69,22,4.4,-7.0,3,6,7,0,6,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0
stevela01,2024,348,Lamar Stevens,26,MEM,PF,19,2,437,0,38,37,22,3,0.0,8.2,8,4,17,2,20,2,46,7,0,0,0,0,0,0,0,0,0,0,0,0
stevela01,2024,349,Richaun Holmes,30,2TM,C,40,10,555,0,0,0,3,97,-7.8,-3.6,5,6,36,10,19,4,61,5,0,0,0,0,0,0,0,0,0,0,0,0
stevela01,2024,349,Richaun Holmes,30,DAL,C,23,2,237,0,0,0,5,95,-8.1,-10.9,4,1,15,5,7,1,36,3,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,349,Richaun Holmes,30,WAS,PF,17,8,318,0,0,0,1,99,-7.6,1.8,1,5,21,5,12,3,25,2,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,350,Tristan Thompson,32,CLE,C,49,0,549,0,0,0,13,87,0.4,-2.6,6,8,23,9,16,0,129,3,0,0,0,0,0,0,0,0,0,0,0,0
holmeri01,2024,351,Julian Strawther,21,DEN,SF,50,0,545,0,14,77,9,0,-8.4,-16.3,4,8,26,8,9,2,111,2,0,0,0,0,0,0,0,0,0,0,0,0
thomptr01,2024,352,Omer Yurtseven,25,UTA,C,48,12,545,0,0,0,0,100,-13.8,-10.4,12,11,27,12,14,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0
strawju01,2024,353,Vit Krejci,23,ATL,PG,22,14,541,96,4,0,0,0,-1.7,0.6,12,6,27,1,3,3,127,1,0,0,0,0,0,0,0,0,0,0,0,0
yurtsom01,2024,354,Bones Hyland,23,LAC,PG,37,5,540,100,0,0,0,0,-7.1,-12.4,21,13,14,5,9,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0
krejcvi01,2024,355,Jalen McDaniels,26,TOR,SF,50,1,538,0,2,19,66,12,-14.4,-9.2,14,11,25,3,19,2,90,5,0,0,0,0,0,0,0,0,0,0,0,0
hylanbo01,2024,356,Scotty Pippen Jr.,23,MEM,PG,21,16,527,81,19,0,0,0,-7.5,-0.3,33,14,25,3,25,13,246,4,0,0,0,0,0,0,0,0,0,0,0,0
mcdanja01,2024,357,Sasha Vezenkov,28,SAC,PF,42,0,511,0,0,30,64,6,0.7,-0.7,4,4,16,2,7,2,49,1,0,0,0,0,0,0,0,0,0,0,0,0
pippesc02,2024,358,Danuel House Jr.,30,PHI,SF,34,4,509,0,39,48,12,1,1.8,-1.4,11,3,30,1,26,3,65,8,0,0,0,0,0,0,0,0,0,0,0,0
vezenal01,2024,359,Mark Williams,22,CHO,C,19,19,508,0,0,0,0,100,-0.8,11.3,5,2,26,7,30,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0
houseda01,2024,360,Jaden Springer,21,2TM,SG,49,2,507,22,64,14,0,0,-0.4,-6.2,11,10,34,7,19,10,104,2,0,0,0,0,0,0,0,0,0,0,0,0
willima07,2024,360,Jaden Springer,21,PHI,SG,32,1,377,28,57,15,0,0,-6.2,-10.2,10,6,25,5,16,6,83,2,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2024,360,Jaden Springer,21,BOS,SG,17,1,130,6,83,12,0,0,16.3,5.2,1,4,9,2,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2024,361,Patrick Baldwin Jr.,21,WAS,SF,38,7,493,0,0,6,61,33,-2.9,7.2,6,7,37,4,15,2,74,8,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2024,362,Robert Covington,33,2TM,SF,29,6,488,0,20,65,15,0,11.7,9.3,2,4,22,3,12,2,57,2,0,0,0,0,0,0,0,0,0,0,0,0
baldwpa01,2024,362,Robert Covington,33,LAC,PF,3,3,69,0,0,96,4,0,32.8,29.7,0,0,3,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
covinro01,2024,362,Robert Covington,33,PHI,SF,26,3,419,0,23,60,16,0,8.3,5.9,2,4,19,3,11,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0
covinro01,2024,363,P.J. Tucker,38,2TM,PF,31,10,486,0,0,50,44,6,-0.2,-4.5,5,0,29,1,2,5,42,1,0,0,0,0,0,0,0,0,0,0,0,0
covinro01,2024,363,P.J. Tucker,38,PHI,PF,3,3,66,0,0,88,12,0,22.9,20.2,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuckepj01,2024,363,P.J. Tucker,38,LAC,PF,28,7,420,0,0,44,50,7,-3.9,-8.3,4,0,22,1,2,4,42,1,0,0,0,0,0,0,0,0,0,0,0,0
tuckepj01,2024,364,Tari Eason,22,HOU,PF,22,0,480,0,1,40,59,0,10.7,10.9,9,3,31,2,16,2,65,5,0,0,0,0,0,0,0,0,0,0,0,0
tuckepj01,2024,365,Monte Morris,28,2TM,PG,33,0,476,73,25,1,0,0,8.8,4.8,6,1,7,0,7,4,174,2,0,0,0,0,0,0,0,0,0,0,0,0
easonta01,2024,365,Monte Morris,28,DET,PG,6,0,68,100,0,0,0,0,-2.2,6.8,2,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,365,Monte Morris,28,MIN,PG,27,0,408,69,30,1,0,0,10.6,4.5,4,1,7,0,6,4,152,2,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,366,Bol Bol,24,PHO,PF,43,0,469,0,0,1,79,20,2.7,-0.7,7,8,29,0,9,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0
morrimo01,2024,367,Isaiah Livers,25,DET,PF,23,6,469,0,0,8,90,3,-18.5,-11.0,6,4,34,1,7,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0
bolbo01,2024,368,Anthony Gill,31,WAS,PF,50,3,466,0,0,2,29,70,-0.1,10.4,14,5,25,3,13,2,86,2,0,0,0,0,0,0,0,0,0,0,0,0
liveris01,2024,369,Yuta Watanabe,29,2TM,SF,34,0,464,2,11,45,43,0,-8.5,-10.7,12,5,32,0,7,2,36,1,0,0,0,0,0,0,0,0,0,0,0,0
gillan01,2024,369,Yuta Watanabe,29,PHO,SF,29,0,382,0,0,49,51,0,-5.9,-10.2,9,5,28,0,6,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0
watanyu01,2024,369,Yuta Watanabe,29,MEM,SF,5,0,82,9,62,26,4,0,-20.3,-13.2,3,0,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
watanyu01,2024,370,Nassir Little,23,PHO,SF,45,2,458,1,17,65,17,1,-6.8,-11.3,9,3,26,1,7,2,54,3,0,0,0,0,0,0,0,0,0,0,0,0
watanyu01,2024,371,Sandro Mamukelashvili,24,SAS,C,46,5,451,0,0,0,54,46,4.9,12.7,9,6,17,2,17,1,116,2,0,0,0,0,0,0,0,0,0,0,0,0
littlna01,2024,372,Alex Len,30,SAC,C,48,0,444,0,0,0,0,100,14.4,14.7,5,6,37,14,16,1,126,4,0,0,0,0,0,0,0,0,0,0,0,0
mamuksa01,2024,373,Thomas Bryant,26,MIA,C,38,4,441,0,0,0,2,98,2.2,0.2,2,2,26,10,24,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0
lenal01,2024,374,Thaddeus Young,35,2TM,PF,33,6,439,0,0,2,17,81,-4.8,-0.2,7,6,30,1,6,4,126,3,0,0,0,0,0,0,0,0,0,0,0,0
bryanth01,2024,374,Thaddeus Young,35,TOR,PF,23,6,350,0,0,0,4,96,-5.2,1.3,5,5,24,1,5,4,111,2,0,0,0,0,0,0,0,0,0,0,0,0
youngth01,2024,374,Thaddeus Young,35,PHO,PF,10,0,89,0,0,11,67,23,-3.0,-6.4,2,1,6,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
youngth01,2024,375,Skylar Mays,26,2TM,PG,38,5,433,86,14,0,0,0,-13.7,-6.5,13,4,14,0,7,3,204,2,0,0,0,0,0,0,0,0,0,0,0,0
youngth01,2024,375,Skylar Mays,26,POR,PG,21,5,356,90,10,0,0,0,-14.9,-6.1,12,4,10,0,7,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0
mayssk01,2024,375,Skylar Mays,26,LAL,SG,17,0,77,70,30,0,0,0,-7.9,-8.5,1,0,4,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
mayssk01,2024,376,Chuma Okeke,25,ORL,SF,47,8,432,1,61,34,5,0,-8.8,-11.9,8,3,8,1,3,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0
mayssk01,2024,377,Dominick Barlow,20,SAS,PF,33,1,420,0,0,2,21,78,-4.7,1.8,5,0,30,3,18,2,85,2,0,0,0,0,0,0,0,0,0,0,0,0
okekech01,2024,378,Reggie Bullock,32,HOU,SF,44,0,417,7,35,47,11,0,-5.9,-7.9,9,0,12,1,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0
barlodo01,2024,379,Patty Mills,35,2TM,PG,32,5,415,62,38,0,0,0,1.1,1.2,11,3,14,2,3,7,86,1,0,0,0,0,0,0,0,0,0,0,0,0
bullore01,2024,379,Patty Mills,35,ATL,PG,19,0,202,77,23,0,0,0,-9.3,-7.5,6,1,9,1,0,3,37,1,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2024,379,Patty Mills,35,MIA,PG,13,5,213,47,53,0,0,0,11.0,9.5,5,2,5,1,3,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2024,380,Trent Forrest,25,ATL,SG,38,0,414,40,54,6,0,0,-10.7,-9.4,11,6,17,1,6,2,223,1,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2024,381,Svi Mykhailiuk,26,BOS,SF,41,2,413,0,48,50,2,0,16.9,6.3,11,0,15,1,4,4,81,1,0,0,0,0,0,0,0,0,0,0,0,0
forretr01,2024,382,Wesley Matthews,37,ATL,SG,36,3,413,0,2,72,26,0,-6.4,-4.6,3,3,23,2,8,6,56,1,0,0,0,0,0,0,0,0,0,0,0,0
mykhasv01,2024,383,Aleksej Pokusevski,22,2TM,PF,28,0,405,0,0,0,42,58,-8.7,-0.4,12,3,10,1,21,2,87,3,0,0,0,0,0,0,0,0,0,0,0,0
matthwe02,2024,383,Aleksej Pokusevski,22,OKC,PF,10,0,60,0,0,0,57,43,-32.3,-40.8,1,1,2,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
pokusal01,2024,383,Aleksej Pokusevski,22,CHO,PF,18,0,345,0,0,0,39,61,-4.6,6.6,11,2,8,1,19,2,72,3,0,0,0,0,0,0,0,0,0,0,0,0
pokusal01,2024,384,Luka Šamanić,24,UTA,PF,43,7,404,0,0,6,59,35,-6.1,-1.3,8,11,21,5,28,1,44,10,0,0,0,0,0,0,0,0,0,0,0,0
pokusal01,2024,385,Javon Freeman-Liberty,24,TOR,PG,22,6,403,88,12,0,0,0,-18.3,-13.2,13,6,12,4,15,2,96,1,0,0,0,0,0,0,0,0,0,0,0,0
samanlu01,2024,386,Derrick Rose,35,MEM,PG,24,7,399,99,1,0,0,0,-3.9,3.8,24,4,11,1,15,8,187,3,0,0,0,0,0,0,0,0,0,0,0,0
freemja01,2024,387,DeAndre Jordan,35,DEN,C,36,2,396,0,0,0,0,100,-9.1,-16.2,7,3,32,11,24,1,58,7,0,0,0,0,0,0,0,0,0,0,0,0
rosede01,2024,388,Kobe Brown,24,LAC,PF,44,0,394,0,0,1,89,10,-9.2,-14.3,3,3,29,2,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
jordade01,2024,389,Lester Quiñones,23,GSW,SG,37,0,394,2,45,44,8,0,1.7,-1.1,9,1,21,3,13,9,82,1,0,0,0,0,0,0,0,0,0,0,0,0
brownko01,2024,390,Eugene Omoruyi,26,WAS,SF,43,0,393,0,0,22,66,12,-15.6,-7.1,10,4,29,5,27,9,76,7,0,0,0,0,0,0,0,0,0,0,0,0
quinole01,2024,391,Matt Ryan,26,NOP,SF,28,1,390,10,20,60,10,0,1.6,-3.4,8,4,17,2,5,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0
omorueu01,2024,392,Justin Minaya,24,POR,SF,34,1,381,1,29,60,11,0,-9.8,-0.4,3,2,18,1,3,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0
ryanma01,2024,393,Johnny Juzang,22,UTA,SG,20,5,372,0,36,53,11,0,-2.6,2.5,5,4,17,2,7,2,55,1,0,0,0,0,0,0,0,0,0,0,0,0
minayju01,2024,394,Noah Clowney,19,BRK,PF,23,4,370,0,0,31,44,25,-6.0,-3.4,5,7,15,2,13,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0
juzanjo01,2024,395,Tosan Evbuomwan,22,2TM,SF,17,8,367,0,3,26,71,0,-16.1,-8.0,5,2,17,1,13,2,41,1,0,0,0,0,0,0,0,0,0,0,0,0
clownno01,2024,395,Tosan Evbuomwan,22,MEM,SF,4,0,74,0,13,75,11,0,-17.8,-10.7,1,0,4,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
evbuoto01,2024,395,Tosan Evbuomwan,22,DET,SF,13,8,293,0,0,14,86,0,-15.6,-7.3,4,2,13,1,13,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
evbuoto01,2024,396,Ousmane Dieng,20,OKC,PF,33,0,365,0,0,14,68,18,1.2,-7.4,9,9,13,1,8,1,93,2,0,0,0,0,0,0,0,0,0,0,0,0
evbuoto01,2024,397,Jontay Porter,24,TOR,PF,26,5,360,0,0,0,3,97,-9.4,-3.2,16,2,17,3,7,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0
diengou01,2024,398,Ben Simmons,27,BRK,PG,15,12,359,61,38,1,0,0,-3.1,-0.2,17,4,15,4,5,3,217,1,0,0,0,0,0,0,0,0,0,0,0,0
portejo01,2024,399,Brandon Boston Jr.,22,LAC,SF,32,0,345,2,46,43,7,2,-15.2,-20.6,4,11,26,4,14,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0
simmobe01,2024,400,Jarace Walker,20,IND,PF,33,0,340,0,0,27,67,7,3.3,0.4,12,5,17,0,3,2,89,1,0,0,0,0,0,0,0,0,0,0,0,0
bostobr01,2024,401,JaVale McGee,36,SAC,C,46,0,339,0,0,0,0,100,-2.2,-3.9,12,7,17,12,25,1,40,7,0,0,0,0,0,0,0,0,0,0,0,0
walkeja02,2024,402,Olivier-Maxence Prosper,21,DAL,PF,40,1,336,0,0,10,78,12,-12.2,-15.7,3,3,12,1,19,3,56,3,0,0,0,0,0,0,0,0,0,0,0,0
mcgeeja01,2024,403,Jeremiah Robinson-Earl,23,NOP,PF,39,1,334,0,0,0,55,45,-0.9,-6.1,9,6,12,0,9,2,49,2,0,0,0,0,0,0,0,0,0,0,0,0
prospol01,2024,404,Neemias Queta,24,BOS,C,28,0,333,0,0,0,7,93,19.9,9.4,2,2,34,6,15,1,54,4,0,0,0,0,0,0,0,0,0,0,0,0
robinje02,2024,405,Julian Phillips,20,CHI,SF,40,0,323,0,1,41,57,0,-2.5,-1.2,3,3,29,0,12,3,30,5,0,0,0,0,0,0,0,0,0,0,0,0
quetane01,2024,406,Cody Zeller,31,NOP,C,43,0,320,0,0,0,0,100,7.3,2.9,6,2,24,6,14,4,92,3,0,0,0,0,0,0,0,0,0,0,0,0
phillju01,2024,407,Ja Morant,24,MEM,PG,9,9,318,100,0,0,0,0,0.3,8.3,16,10,7,1,29,5,172,7,0,0,0,0,0,0,0,0,0,0,0,0
zelleco01,2024,408,Ashton Hagans,24,POR,PG,19,1,316,100,0,0,0,0,-3.1,6.8,19,6,23,2,7,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0
moranja01,2024,409,Devonte' Graham,28,SAS,PG,23,0,313,62,38,0,0,0,4.4,11.7,13,1,7,0,8,1,116,4,0,0,0,0,0,0,0,0,0,0,0,0
haganas01,2024,410,A.J. Lawson,23,DAL,SG,42,0,311,6,41,51,3,0,2.7,0.6,7,2,16,1,12,0,51,2,0,0,0,0,0,0,0,0,0,0,0,0
grahade01,2024,411,Nathan Mensah,25,CHO,C,25,0,307,0,0,0,0,100,-21.8,-12.1,0,3,39,10,5,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0
lawsoaj01,2024,412,Stanley Umude,24,DET,SG,24,2,307,0,13,66,21,0,-10.6,-1.9,7,4,26,1,13,4,24,3,0,0,0,0,0,0,0,0,0,0,0,0
mensana01,2024,413,Orlando Robinson,23,MIA,C,36,7,304,0,0,0,0,100,1.7,-0.4,9,2,22,5,11,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0
umudest01,2024,414,Furkan Korkmaz,26,PHI,SG,35,0,300,13,48,30,8,0,6.0,3.3,5,3,13,1,10,2,57,6,0,0,0,0,0,0,0,0,0,0,0,0
robinor01,2024,415,Cory Joseph,32,GSW,PG,26,0,296,85,15,1,0,0,-0.4,-3.4,6,2,15,1,1,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0
korkmfu01,2024,416,Ricky Council IV,22,PHI,SG,32,0,289,0,27,59,14,0,2.8,-0.2,2,0,9,1,35,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0
josepco01,2024,417,Garrett Temple,37,TOR,SG,27,2,289,13,62,26,0,0,-14.2,-8.4,9,2,18,1,7,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0
councri01,2024,418,Leaky Black,24,CHO,SF,26,3,284,0,0,45,54,0,-6.3,4.6,3,1,9,2,5,2,61,1,0,0,0,0,0,0,0,0,0,0,0,0
templga01,2024,419,Lindy Waters III,26,OKC,SG,38,0,280,9,44,33,15,0,-7.5,-16.6,4,1,15,0,1,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0
blackle01,2024,420,Kessler Edwards,23,SAC,SF,54,0,275,0,3,54,40,3,-4.4,-6.1,3,0,17,0,5,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0
waterli01,2024,421,Damian Jones,28,CLE,C,39,0,270,0,0,0,0,100,-18.4,-22.6,4,2,14,5,14,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0
edwarke02,2024,422,Onuralp Bitim,24,CHI,SG,23,1,268,0,19,66,15,0,-6.9,-5.9,6,1,17,1,1,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0
jonesda03,2024,423,Kira Lewis Jr.,22,3TM,PG,28,0,265,95,5,0,0,0,-13.3,-14.0,9,1,7,1,12,1,91,4,0,0,0,0,0,0,0,0,0,0,0,0
bitimon01,2024,423,Kira Lewis Jr.,22,NOP,PG,15,0,144,90,10,0,0,0,-5.3,-10.3,5,1,4,1,7,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0
lewiski01,2024,423,Kira Lewis Jr.,22,TOR,PG,1,0,2,100,0,0,0,0,-200.0,-193.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lewiski01,2024,423,Kira Lewis Jr.,22,UTA,PG,12,0,119,100,0,0,0,0,-19.8,-15.4,4,0,3,0,5,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0
lewiski01,2024,424,Jamal Cain,24,MIA,PF,26,1,259,0,0,35,65,0,-4.3,-6.8,2,2,10,0,12,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
lewiski01,2024,425,Jared Rhoden,24,DET,SG,17,0,245,0,16,72,12,0,-7.0,2.0,4,3,19,0,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0
cainja01,2024,426,Justin Champagnie,22,WAS,SF,15,1,235,0,42,49,10,0,-13.1,-4.1,8,2,10,0,5,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0
rhodeja01,2024,427,Javonte Green,30,CHI,SF,9,5,230,0,3,78,19,0,6.6,8.5,2,3,12,0,7,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0
champju01,2024,428,Ibou Badji,21,POR,C,22,1,226,0,0,0,0,100,-20.0,-11.3,2,7,30,4,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
greenja02,2024,429,Collin Gillespie,24,DEN,PG,24,0,225,100,0,0,0,0,4.5,-1.1,7,1,10,2,6,2,64,2,0,0,0,0,0,0,0,0,0,0,0,0
badjiib01,2024,430,Gabe Vincent,27,LAL,PG,11,0,218,38,62,0,0,0,6.3,6.2,3,2,10,0,1,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0
gilleco01,2024,431,Markieff Morris,34,DAL,PF,26,1,216,0,0,0,43,57,-14.4,-17.5,6,4,6,1,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
vincega01,2024,432,Jaylen Nowell,24,2TM,SG,13,1,214,63,29,8,0,0,-8.5,-0.7,6,0,8,0,5,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0
morrima02,2024,432,Jaylen Nowell,24,MEM,SG,9,1,156,87,13,0,0,0,-1.6,5.9,4,0,7,0,2,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
nowelja01,2024,432,Jaylen Nowell,24,DET,SG,4,0,58,0,71,29,0,0,-27.0,-18.4,2,0,1,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
nowelja01,2024,433,Théo Maledon,22,2TM,PG,17,1,213,89,11,0,0,0,-14.8,-5.2,11,3,13,1,8,5,66,3,0,0,0,0,0,0,0,0,0,0,0,0
nowelja01,2024,433,Théo Maledon,22,CHO,PG,13,1,200,94,6,0,0,0,-14.1,-3.7,10,3,11,0,6,5,66,2,0,0,0,0,0,0,0,0,0,0,0,0
maledth01,2024,433,Théo Maledon,22,PHO,PG,4,0,13,19,81,0,0,0,-25.9,-29.3,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
maledth01,2024,434,Charles Bassey,23,SAS,C,19,0,205,0,0,0,37,63,-10.5,-4.4,10,2,20,2,3,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0
maledth01,2024,435,Taj Gibson,38,2TM,PF,20,1,204,0,0,0,44,56,-6.9,-9.5,0,2,18,3,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
bassech01,2024,435,Taj Gibson,38,NYK,PF,16,1,165,0,0,0,39,61,-6.2,-11.4,0,2,17,3,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
gibsota01,2024,435,Taj Gibson,38,DET,PF,4,0,39,0,0,0,62,38,-10.1,-1.2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gibsota01,2024,436,Moses Brown,24,POR,C,22,5,200,0,0,0,0,100,-17.1,-8.1,3,4,20,2,16,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0
gibsota01,2024,437,Kenneth Lofton Jr.,21,3TM,PF,21,0,199,0,0,0,57,43,-1.5,4.4,4,5,12,5,15,1,81,6,0,0,0,0,0,0,0,0,0,0,0,0
brownmo01,2024,437,Kenneth Lofton Jr.,21,MEM,PF,15,0,99,0,0,0,57,43,2.9,10.5,1,2,7,3,9,1,36,3,0,0,0,0,0,0,0,0,0,0,0,0
loftoke01,2024,437,Kenneth Lofton Jr.,21,PHI,PF,2,0,9,0,0,0,41,59,-74.0,-77.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loftoke01,2024,437,Kenneth Lofton Jr.,21,UTA,PF,4,0,91,0,0,0,59,41,0.9,5.9,3,1,5,2,6,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0
loftoke01,2024,438,Kobe Bufkin,20,ATL,SG,17,0,196,62,38,0,0,0,-8.7,-6.8,7,0,11,0,4,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0
loftoke01,2024,439,Colby Jones,21,SAC,SG,30,0,192,6,71,23,0,0,3.0,1.7,6,2,16,0,5,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0
bufkiko01,2024,440,Gui Santos,21,GSW,PF,23,0,192,0,0,28,64,9,4.4,1.7,5,1,18,0,8,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0
jonesco02,2024,441,Terry Taylor,24,CHI,PF,31,0,188,0,0,0,65,36,4.3,6.0,2,2,10,2,3,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0
santogu01,2024,442,Micah Potter,25,UTA,PF,16,0,186,0,0,3,62,35,-7.8,-3.1,3,0,7,2,4,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
taylote01,2024,443,Saben Lee,24,PHO,PG,24,0,185,97,3,0,0,0,5.2,2.1,4,0,7,1,19,2,70,1,0,0,0,0,0,0,0,0,0,0,0,0
pottemi01,2024,444,Otto Porter Jr.,30,TOR,SF,15,1,174,0,12,63,22,2,4.2,11.1,1,0,11,1,2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0
